id,persona,question,answer,context,disease_phase,tags,source_file,chunk_index,pass_num,judge_score
chikungunya_qa_1044,Médica,Quando considerar o uso de opioides fracos?,"O uso de opioides fracos, como Tramadol ou Paracetamol/Codeína, deve ser considerado quando a dor persistir ou for classificada como forte, com EVA ≥ 7.",* **Persistência ou Dor Forte (EVA ≥ 7):** Considerar uso de opioides fracos (Tramadol ou Paracetamol/Codeína).,Fase Aguda,"#Opioides, #Tratamento",SBR- Recomentações fisioterapeuticas.md,4,1,100.0
chikungunya_qa_1045,Cuidador,Quais sinais de alerta devo ficar atento durante o tratamento com corticoides?,"Fique atento a sinais como aumento de peso, alterações de humor e dificuldades para dormir. Esses podem ser efeitos colaterais do corticoide.",Introdução de corticoide oral (10 a 20 mg/dia por no mínimo 6 semanas).,Fase Aguda,"#SinaisDeAlerta, #Corticoides",SBR- Recomentações fisioterapeuticas.md,5,1,95.0
chikungunya_qa_1046,Médica,Qual é a dosagem recomendada para o uso de corticoides em pacientes com artrite?,"A dosagem recomendada de corticoide oral é de 10 a 20 mg/dia, por no mínimo 6 semanas.",Introdução de corticoide oral (10 a 20 mg/dia por no mínimo 6 semanas).,Fase Aguda,"#Corticoides, #Dosagem",SBR- Recomentações fisioterapeuticas.md,5,1,100.0
chikungunya_qa_1047,Médica,Como devo ajustar os anticonvulsivantes para dor neuropática?,A continuidade ou ajuste de anticonvulsivantes e/ou antidepressivos deve ser feito com base na resposta clínica do paciente e na intensidade da dor neuropática.,Continuidade ou ajuste de anticonvulsivantes e/ou antidepressivos.,Fase Aguda,#DorNeuropática,SBR- Recomentações fisioterapeuticas.md,5,2,95.0
chikungunya_qa_1048,Paciente,Como funciona o tratamento para dor causada por nervos?,"Para a dor neuropática, você pode usar medicamentos como anticonvulsivantes ou antidepressivos que ajudam a controlar a dor.",**Dor Neuropática:** Continuidade ou ajuste de anticonvulsivantes e/ou antidepressivos.,Fase Aguda,"#DorNeuropática, #Tratamento",SBR- Recomentações fisioterapeuticas.md,5,3,95.0
chikungunya_qa_1049,Cuidador,Quais medicamentos posso administrar para a dor musculoesquelética do paciente?,"Você pode começar com analgésicos comuns e, se a dor persistir, considerar opioides fracos ou anti-inflamatórios não esteroidais. É importante monitorar a dor e a resposta do paciente.",**Dor Musculoesquelética Persistente:** Progressão de analgésicos comuns para opioides fracos e Anti-inflamatórios Não Esteroidais (AINEs).,Fase Aguda,"#Cuidado, #DorMusculoesquelética",SBR- Recomentações fisioterapeuticas.md,5,3,95.0
chikungunya_qa_1050,Paciente,Como posso tratar a dor que vem e vai?,"Para dores que aparecem de forma difusa ou neuropática, o tratamento pode incluir remédios como anticonvulsivantes ou antidepressivos.",* **Sintomas Difusos ou Neuropáticos:** Tratamento com anticonvulsivantes e/ou antidepressivos.,Fase Aguda,#DorDifusa,SBR- Recomentações fisioterapeuticas.md,6,1,95.0
chikungunya_qa_1051,Médica,Quando considerar o uso de agentes biológicos em pacientes com DAIC?,O uso de agentes biológicos deve ser considerado em casos refratários de Doença Articular Inflamatória Crônica (DAIC) pós-chikungunya.,"* **Casos Refratários:** Em situações de Doença Articular Inflamatória Crônica (DAIC) pós-chikungunya refratária, avalia-se o uso de agente Biológico (anti-TNF).",Fase Crônica/Subaguda,#AgentesBiológicos,SBR- Recomentações fisioterapeuticas.md,6,1,95.0
chikungunya_qa_1052,Médica,Quais são as opções de tratamento para casos refratários de DAIC?,"Em casos refratários, pode-se considerar o uso de agentes biológicos, como anti-TNF.","Casos Refratários: Em situações de Doença Articular Inflamatória Crônica (DAIC) pós-chikungunya refratária, avalia-se o uso de agente Biológico (anti-TNF).",Fase Aguda,"#TratamentoRefratário, #DAIC",SBR- Recomentações fisioterapeuticas.md,6,2,90.0
chikungunya_qa_1053,Médica,Qual é o esquema de tratamento para artrite crônica?,"O tratamento envolve o uso escalonado de corticoide oral, Hidroxicloroquina (HCQ) e imunossupressores como Metotrexato na dosagem de 10 a 25 mg/semana ou Sulfassalazina (SSZ).","* **Artrite / Tenossinovite Crônica:** Uso escalonado de corticoide oral, Hidroxicloroquina (HCQ) e Imunossupressores/MMCDs como Metotrexato (10 a 25 mg/semana) ou Sulfassalazina (SSZ).",Fase Crônica/Subaguda,"#tratamento, #artrite",SBR- Recomentações fisioterapeuticas.md,6,3,100.0
chikungunya_qa_1054,Médica,Qual a abordagem terapêutica para sintomas neuropáticos?,"Os sintomas neuropáticos devem ser tratados com anticonvulsivantes e/ou antidepressivos, conforme a necessidade do paciente.",* **Sintomas Difusos ou Neuropáticos:** Tratamento com anticonvulsivantes e/ou antidepressivos.,Fase Aguda,"#sintomasneuropáticos, #tratamento",SBR- Recomentações fisioterapeuticas.md,6,3,100.0
chikungunya_qa_1055,Médica,Quais são os medicamentos utilizados para o tratamento de Doença Articular Inflamatória Crônica refratária?,"Para casos refratários de DAIC, avalia-se o uso de agentes biológicos, como anti-TNF, além do tratamento com corticoides e imunossupressores.","* **Casos Refratários:** Em situações de Doença Articular Inflamatória Crônica (DAIC) pós-chikungunya refratária, avalia-se o uso de agente Biológico (anti-TNF).",Fase Crônica/Subaguda,"#Tratamento, #DAIC",SBR- Recomentações fisioterapeuticas.md,6,4,90.0
chikungunya_qa_1056,Médica,Qual a dosagem recomendada para a eletrotermofototerapia?,O contexto não fornece informações específicas sobre a dosagem recomendada para a eletrotermofototerapia. Recomendo consultar a literatura específica ou diretrizes clínicas para obter detalhes sobre a aplicação do laser de baixa potência e ultrassom.,Eletrotermofototerapia: O uso de laser de baixa potência e ultrassom pode auxiliar no controle dos sintomas em processos inflamatórios articulares e tendíneos.,Fase Aguda,"#eletrotermofototerapia, #dosagem",SBR- Recomentações fisioterapeuticas.md,3,3,100.0
chikungunya_qa_1057,Paciente,O que é artrite e como ela afeta meu corpo?,"Artrite é uma inflamação nas articulações que pode causar dor, rigidez e dificuldade de movimento. O tratamento pode incluir o uso de corticoides orais de forma escalonada, Hidroxicloroquina (HCQ) e imunossupressores como Metotrexato ou Sulfassalazina. Em casos mais graves ou refratários, como na Doença Articular Inflamatória Crônica pós-chikungunya, pode ser necessário o uso de agentes biológicos, como os anti-TNF.","Artrite / Tenossinovite Crônica: Uso escalonado de corticoide oral, Hidroxicloroquina (HCQ) e Imunossupressores/MMCDs como Metotrexato (10 a 25 mg/semana) ou Sulfassalazina (SSZ).",Fase Crônica/Subaguda,"#Artrite, #Saúde",SBR- Recomentações fisioterapeuticas.md,6,2,90.0
chikungunya_qa_1058,Paciente,Por quanto tempo a vacina IXCHIQ mantém a proteção?,"A vacina IXCHIQ mantém a proteção por 12 meses, com base no título de anticorpos considerado razoavelmente provável para prever essa proteção.",título de anticorpos considerado razoavelmente provável para prever proteção mantido após 12 meses,N/A (Geral),"#Vacina, #TempoDeProteção",IXCHIQ (vacina chikungunya) novo registro.md,8,1,93.75
chikungunya_qa_1059,Médica,Quais são as implicações da vacinação em pessoas com histórico de Chikungunya?,"A vacinação em pessoas com histórico de Chikungunya não induz aumentos significativos de títulos de anticorpos, o que pode indicar que a resposta imunológica à vacina é limitada em indivíduos que já tiveram a doença ou contato prévio com o vírus.",a vacina não induz aumentos significativos de títulos de anticorpos em indivíduos que já tiveram a doença ou tiveram contato prévio com o vírus antes da vacinação,N/A (Geral),"#Vacina, #Implicações",IXCHIQ (vacina chikungunya) novo registro.md,9,2,93.75
chikungunya_qa_1060,Paciente,O que é sensibilidade no local da injeção?,Sensibilidade no local da injeção é uma reação adversa que se refere à dor ou desconforto que pode ser sentida na área onde a injeção foi administrada. Essa condição é uma das reações adversas mais frequentemente observadas nos estudos clínicos conduzidos em adultos e adolescentes.,As reações adversas mais frequentemente observadas nos estudos clínicos conduzidos em adultos e adolescentes foram: - Sensibilidade no local da injeção,N/A (Geral),"#Sintomas, #Vacinação",IXCHIQ (vacina chikungunya) novo registro.md,11,1,98.75
chikungunya_qa_1061,Paciente,Os efeitos colaterais da vacina são mais frequentes em pessoas mais velhas?,"Sim, os efeitos adversos graves e que necessitaram de atendimento médico foram mais frequentes em pessoas com 65 anos ou mais.",Eventos adversos graves e eventos adversos com necessidade de atendimento médico associados à vacina foram **mais frequentes** em participantes ≥ 65 anos.,N/A (Geral),"#EventosAdversos, #Vacinação",IXCHIQ (vacina chikungunya) novo registro.md,13,1,98.75
chikungunya_qa_1062,Paciente,As reações adversas são diferentes entre jovens e idosos?,"Sim, as reações adversas são diferentes entre jovens e idosos. Os eventos adversos locais e sistêmicos foram menos frequentes em participantes com 65 anos ou mais em comparação com aqueles de 18 a 64 anos.",Eventos adversos locais e sistêmicos solicitados foram **menos frequentes** em participantes ≥ 65 anos em comparação com participantes de 18 a 64 anos.,N/A (Geral),"#EventosAdversos, #Vacinação",IXCHIQ (vacina chikungunya) novo registro.md,13,1,98.75
chikungunya_qa_1063,Paciente,Os efeitos colaterais da vacina são diferentes para pessoas mais velhas?,"Sim, os efeitos colaterais da vacina podem ser diferentes para pessoas mais velhas. As reações adversas locais e sistêmicas foram menos frequentes em participantes com 65 anos ou mais em comparação com participantes de 18 a 64 anos.",Eventos adversos locais e sistêmicos solicitados foram **menos frequentes** em participantes ≥ 65 anos em comparação com participantes de 18 a 64 anos,N/A (Geral),"#EfeitosColaterais, #Idosos",IXCHIQ (vacina chikungunya) novo registro.md,13,2,98.75
chikungunya_qa_1064,Médica,Qual é a comparação da frequência de eventos adversos entre diferentes faixas etárias após a vacinação?,Eventos adversos locais e sistêmicos foram menos frequentes em participantes ≥ 65 anos em comparação com participantes de 18 a 64 anos.,Eventos adversos locais e sistêmicos solicitados foram **menos frequentes** em participantes ≥ 65 anos em comparação com participantes de 18 a 64 anos,N/A (Geral),"#EventosAdversos, #Vacinação",IXCHIQ (vacina chikungunya) novo registro.md,13,3,100
chikungunya_qa_1065,Paciente,Quais são os efeitos colaterais que posso esperar se eu tiver 65 anos ou mais?,"Se você tiver 65 anos ou mais, pode esperar que os eventos adversos graves e aqueles que necessitam de atendimento médico sejam mais frequentes.",Eventos adversos graves e eventos adversos com necessidade de atendimento médico associados à vacina foram **mais frequentes** em participantes ≥ 65 anos,N/A (Geral),"#EfeitosColaterais, #Idosos",IXCHIQ (vacina chikungunya) novo registro.md,13,6,91.25
chikungunya_qa_1066,Médica,Qual é o perfil de segurança a longo prazo da vacina em indivíduos debilitados?,"O perfil de segurança a longo prazo da vacina em indivíduos debilitados com condições clínicas agudas ou progressivas, instáveis ou descontroladas deve ser cuidadosamente monitorado. É fundamental observar reações adversas específicas que possam surgir devido à fragilidade desses pacientes, uma vez que a resposta imunológica pode ser alterada. O acompanhamento deve incluir avaliações regulares para identificar qualquer efeito colateral e garantir que a vacinação não agrave a condição clínica do indivíduo.","Perfil de segurança em **indivíduos debilitados** com condições clínicas agudas ou progressivas, instáveis ou descontroladas",N/A (Geral),"#Segurança, #Epidemiologia",IXCHIQ (vacina chikungunya) novo registro.md,14,2,90
chikungunya_qa_1067,Médica,Quais são as considerações sobre a segurança da vacina em pacientes com doenças autoimunes?,"O perfil de segurança em pacientes com doenças autoimunes ou inflamatórias deve ser cuidadosamente avaliado, pois essas condições podem influenciar tanto a resposta imunológica à vacina quanto a ocorrência de eventos adversos. É importante considerar que pacientes com doenças autoimunes podem ter um risco aumentado de reações adversas, além de possíveis interações com a medicação imunossupressora que estão utilizando. Portanto, a avaliação deve incluir a análise do histórico clínico do paciente, a gravidade da doença autoimune, e a natureza da vacina em questão, para garantir que os benefícios superem os riscos.",Perfil de segurança em pacientes com **doenças autoimunes ou inflamatórias**,N/A (Geral),"#Segurança, #Epidemiologia",IXCHIQ (vacina chikungunya) novo registro.md,14,2,93.75
chikungunya_qa_1068,Médica,Como os efeitos adversos da vacina se manifestam?,"Os efeitos adversos da vacina se manifestam principalmente de forma leve ou moderada, com a maioria sendo de curta duração. Em geral, a avaliação de segurança indica que esses efeitos são considerados aceitáveis.","a maioria dos efeitos adversos relatados sendo leves ou moderados e, em geral, de curta duração.",N/A (Geral),"#EfeitosAdversos, #Vacinação",IXCHIQ (vacina chikungunya) novo registro.md,15,1,91.25
